Name,Category,Price,Description,OriginalPrice,OfferDescription,IsCashOffer,ImageUrl,IsFeatured
MILANESA D CARNE,Varios,9500,varios,9500,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
FALDA D VACA,Varios,8800,varios,8800,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
CARCAZA X 3 KG,Varios,1350,varios,1350,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
QUESO CREMOSO TREGAR X HORMA,Varios,9250,varios,9250,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
MORCILLA COFRA,Varios,7560,varios,7560,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
OSOBUCO,Varios,7500,varios,7500,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
MAIZ GRANO,Varios,667,varios,667,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
AZUCAR IMPALPABLE,Varios,2250,varios,2250,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
RICOTA  TIO PUJIO X HORMA,Varios,3195,varios,3195,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
MORTADELA COFRA,Varios,8780,varios,8780,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
QUESO BARRA X FRACCION,Varios,0,varios,0,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
QUESO BARRA X KG,Varios,0,varios,0,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
QUESO BARRA X 1/2 HORMA,Varios,14600,varios,14600,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
TREMBLAY QUESO MUZZA X HORMA,Varios,12974,varios,12974,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
JAMON LARIO,Varios,0,varios,0,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
BIERZO SALCHICHON  C/J Y PRIMAVERA  FRACC,Varios,0,varios,0,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
SALAME 66 X PIEZA,Varios,11664,varios,11664,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
QUESO HOLANDA X PIEZA,Varios,0,varios,0,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
SALAMIN LARIO,Varios,32320,varios,32320,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
TREGAR CREMOSO X PIEZA,Varios,0,varios,0,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
OIKOS QUESO MUZZA X PIEZA,Varios,6900,varios,6900,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
MOLDE BUDIN PAPEL,Varios,0,varios,0,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
PAN D PANCHO,Varios,0,varios,0,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
3 PREPIZA PROMO,Varios,0,varios,0,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
TAPAS NOELIA (FREIR - HORNO),Varios,1100,varios,1100,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
PROMO LAVANDINA ESENCIAL X 1 L X 2,Varios,0,varios,0,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
LITORAL  X 25 SIN SOBRE,Varios,11407,varios,11407,varios,FALSE,https://images.unsplash.com/photo-1516035069371-29a1b244cc32?auto=format&fit=crop&w=500&q=80,TRUE
